Fecha_Inventario,SKU,Tienda,Inventario Antes,Inventario Despues,Fecha_Demanda,Marca,Demanda Esperada,Diferencia
2024-06-20,SKU_1_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_2_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,14,-14
2024-06-20,SKU_3_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_4_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_5_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_6_Marca_4,Tienda_6_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_7_Marca_4,Tienda_6_Marca_4,9,0,2024-06-20,Marca_4,9,0
2024-06-20,SKU_8_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_9_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_10_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_11_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_12_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_13_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_14_Marca_4,Tienda_6_Marca_4,7,0,2024-06-20,Marca_4,7,0
2024-06-20,SKU_15_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_16_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_17_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_18_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_19_Marca_4,Tienda_6_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_20_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,12,-12
2024-06-20,SKU_21_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_22_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_23_Marca_4,Tienda_6_Marca_4,5,0,2024-06-20,Marca_4,13,-8
2024-06-20,SKU_24_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_25_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_26_Marca_4,Tienda_6_Marca_4,19,0,2024-06-20,Marca_4,19,0
2024-06-20,SKU_27_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_28_Marca_4,Tienda_6_Marca_4,2,0,2024-06-20,Marca_4,2,0
2024-06-20,SKU_29_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_30_Marca_4,Tienda_6_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_31_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_32_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_33_Marca_4,Tienda_6_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_34_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_35_Marca_4,Tienda_6_Marca_4,9,0,2024-06-20,Marca_4,9,0
2024-06-20,SKU_36_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_37_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_38_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_39_Marca_4,Tienda_6_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_40_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_41_Marca_4,Tienda_6_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_42_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_43_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_44_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_45_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_46_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_47_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_48_Marca_4,Tienda_6_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_49_Marca_4,Tienda_6_Marca_4,1,0,2024-06-20,Marca_4,7,-6
2024-06-20,SKU_50_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_51_Marca_4,Tienda_6_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_52_Marca_4,Tienda_6_Marca_4,8,0,2024-06-20,Marca_4,8,0
2024-06-20,SKU_53_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_54_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_55_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_56_Marca_4,Tienda_6_Marca_4,10,0,2024-06-20,Marca_4,10,0
2024-06-20,SKU_57_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_58_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_59_Marca_4,Tienda_6_Marca_4,10,0,2024-06-20,Marca_4,10,0
2024-06-20,SKU_60_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_61_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_62_Marca_4,Tienda_6_Marca_4,4,0,2024-06-20,Marca_4,4,0
2024-06-20,SKU_63_Marca_4,Tienda_6_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_64_Marca_4,Tienda_6_Marca_4,5,0,2024-06-20,Marca_4,7,-2
2024-06-20,SKU_65_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_66_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_67_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_68_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_69_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_70_Marca_4,Tienda_6_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_71_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_72_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_73_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_74_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_75_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_76_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_77_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_78_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_79_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_80_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_81_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_82_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_83_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_84_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_85_Marca_4,Tienda_6_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_86_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_87_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_88_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_89_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_90_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_91_Marca_4,Tienda_6_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_92_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,12,-12
2024-06-20,SKU_93_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_94_Marca_4,Tienda_6_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_95_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_96_Marca_4,Tienda_6_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_97_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_98_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_99_Marca_4,Tienda_6_Marca_4,2,0,2024-06-20,Marca_4,2,0
2024-06-20,SKU_100_Marca_4,Tienda_6_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_1_Marca_4,Tienda_7_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_2_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_3_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_4_Marca_4,Tienda_7_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_5_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,12,-12
2024-06-20,SKU_6_Marca_4,Tienda_7_Marca_4,3,0,2024-06-20,Marca_4,5,-2
2024-06-20,SKU_7_Marca_4,Tienda_7_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_8_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_9_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_10_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_11_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_12_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_13_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_14_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_15_Marca_4,Tienda_7_Marca_4,2,0,2024-06-20,Marca_4,2,0
2024-06-20,SKU_16_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_17_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,14,-14
2024-06-20,SKU_18_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_19_Marca_4,Tienda_7_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_20_Marca_4,Tienda_7_Marca_4,9,0,2024-06-20,Marca_4,9,0
2024-06-20,SKU_21_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_22_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_23_Marca_4,Tienda_7_Marca_4,12,0,2024-06-20,Marca_4,12,0
2024-06-20,SKU_24_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_25_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_26_Marca_4,Tienda_7_Marca_4,17,0,2024-06-20,Marca_4,17,0
2024-06-20,SKU_27_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_28_Marca_4,Tienda_7_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_29_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,12,-12
2024-06-20,SKU_30_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_31_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_32_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_33_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_34_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_35_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,12,-12
2024-06-20,SKU_36_Marca_4,Tienda_7_Marca_4,2,0,2024-06-20,Marca_4,2,0
2024-06-20,SKU_37_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_38_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,12,-12
2024-06-20,SKU_39_Marca_4,Tienda_7_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_40_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_41_Marca_4,Tienda_7_Marca_4,11,0,2024-06-20,Marca_4,11,0
2024-06-20,SKU_42_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_43_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_44_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_45_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_46_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_47_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,16,-16
2024-06-20,SKU_48_Marca_4,Tienda_7_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_49_Marca_4,Tienda_7_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_50_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_51_Marca_4,Tienda_7_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_52_Marca_4,Tienda_7_Marca_4,9,0,2024-06-20,Marca_4,9,0
2024-06-20,SKU_53_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_54_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_55_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_56_Marca_4,Tienda_7_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_57_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_58_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_59_Marca_4,Tienda_7_Marca_4,8,0,2024-06-20,Marca_4,8,0
2024-06-20,SKU_60_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_61_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_62_Marca_4,Tienda_7_Marca_4,9,0,2024-06-20,Marca_4,12,-3
2024-06-20,SKU_63_Marca_4,Tienda_7_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_64_Marca_4,Tienda_7_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_65_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_66_Marca_4,Tienda_7_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_67_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_68_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,13,-13
2024-06-20,SKU_69_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_70_Marca_4,Tienda_7_Marca_4,8,0,2024-06-20,Marca_4,8,0
2024-06-20,SKU_71_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,12,-12
2024-06-20,SKU_72_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_73_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_74_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_75_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,3,-3
2024-06-20,SKU_76_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_77_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_78_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_79_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_80_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_81_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_82_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_83_Marca_4,Tienda_7_Marca_4,7,0,2024-06-20,Marca_4,7,0
2024-06-20,SKU_84_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_85_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_86_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_87_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_88_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_89_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_90_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_91_Marca_4,Tienda_7_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_92_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_93_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_94_Marca_4,Tienda_7_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_95_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,15,-15
2024-06-20,SKU_96_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_97_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_98_Marca_4,Tienda_7_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_99_Marca_4,Tienda_7_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_100_Marca_4,Tienda_7_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_1_Marca_4,Tienda_8_Marca_4,4,0,2024-06-20,Marca_4,4,0
2024-06-20,SKU_2_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_3_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_4_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_5_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,13,-13
2024-06-20,SKU_6_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,0,0
2024-06-20,SKU_7_Marca_4,Tienda_8_Marca_4,6,0,2024-06-20,Marca_4,6,0
2024-06-20,SKU_8_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,18,-18
2024-06-20,SKU_9_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_10_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_11_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,15,-15
2024-06-20,SKU_12_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_13_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_14_Marca_4,Tienda_8_Marca_4,7,0,2024-06-20,Marca_4,7,0
2024-06-20,SKU_15_Marca_4,Tienda_8_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_16_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_17_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_18_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_19_Marca_4,Tienda_8_Marca_4,4,0,2024-06-20,Marca_4,4,0
2024-06-20,SKU_20_Marca_4,Tienda_8_Marca_4,9,0,2024-06-20,Marca_4,9,0
2024-06-20,SKU_21_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,1,-1
2024-06-20,SKU_22_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,11,-11
2024-06-20,SKU_23_Marca_4,Tienda_8_Marca_4,12,0,2024-06-20,Marca_4,12,0
2024-06-20,SKU_24_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_25_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_26_Marca_4,Tienda_8_Marca_4,15,0,2024-06-20,Marca_4,15,0
2024-06-20,SKU_27_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,6,-6
2024-06-20,SKU_28_Marca_4,Tienda_8_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_29_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_30_Marca_4,Tienda_8_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_31_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_32_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_33_Marca_4,Tienda_8_Marca_4,2,0,2024-06-20,Marca_4,2,0
2024-06-20,SKU_34_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_35_Marca_4,Tienda_8_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_36_Marca_4,Tienda_8_Marca_4,2,0,2024-06-20,Marca_4,2,0
2024-06-20,SKU_37_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_38_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,16,-16
2024-06-20,SKU_39_Marca_4,Tienda_8_Marca_4,1,0,2024-06-20,Marca_4,1,0
2024-06-20,SKU_40_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,4,-4
2024-06-20,SKU_41_Marca_4,Tienda_8_Marca_4,11,0,2024-06-20,Marca_4,11,0
2024-06-20,SKU_42_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_43_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_44_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,10,-10
2024-06-20,SKU_45_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_46_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_47_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,9,-9
2024-06-20,SKU_48_Marca_4,Tienda_8_Marca_4,4,0,2024-06-20,Marca_4,6,-2
2024-06-20,SKU_49_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,13,-13
2024-06-20,SKU_50_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_51_Marca_4,Tienda_8_Marca_4,3,0,2024-06-20,Marca_4,3,0
2024-06-20,SKU_52_Marca_4,Tienda_8_Marca_4,5,0,2024-06-20,Marca_4,5,0
2024-06-20,SKU_53_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,14,-14
2024-06-20,SKU_54_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,2,-2
2024-06-20,SKU_55_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,7,-7
2024-06-20,SKU_56_Marca_4,Tienda_8_Marca_4,4,0,2024-06-20,Marca_4,4,0
2024-06-20,SKU_57_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,5,-5
2024-06-20,SKU_58_Marca_4,Tienda_8_Marca_4,0,0,2024-06-20,Marca_4,8,-8
2024-06-20,SKU_59_Marca_4,Tienda_8_Marca_4,13,0,2024-06-20,Marca_4,13,0
